edgeID,n1,n2,triL,triR,len,mx,my,nLx,nLy
263,87,240,47,49,0.0309537895347726,-0.401927359542564,0.486280749673938,0.886434296560055,0.462854445676047
264,87,241,47,352,0.0327356209687575,-0.417619042198118,0.486029453634225,-0.853537886396497,0.521030782666245
265,88,89,390,-1,0.0303030303030302,-0.454545454545454,0.5,0.0,1.0
266,88,241,45,352,0.0309221833293261,-0.432770557349633,0.486029453634225,0.903593786828475,0.428390322492205
267,88,242,45,390,0.0287379339424384,-0.447100048044513,0.487872217791964,-0.844026034183756,0.536302203631536
268,89,242,390,391,0.0284617061505317,-0.462251563196028,0.487872217791964,-0.852217512463421,-0.52318764458907
269,89,337,44,391,0.0227923381540046,-0.474526050741142,0.489677565892657,0.905781060073428,-0.423745998461645
270,90,91,104,-1,0.0312437472945285,-0.0465722152529673,-0.193873633664251,0.233574694568231,0.972338861743866
271,90,203,480,481,0.0308029402308457,-0.0242617781751432,-0.211179051010966,-0.886703858698314,-0.462337827751007
272,90,204,104,481,0.0310790717751778,-0.0420209790277335,-0.208849427173105,0.728909745120327,-0.684609803806971
273,91,92,482,-1,0.0314773248777725,-0.0763024949150444,-0.184201584614179,0.382699273697322,0.923872970657515
274,91,204,104,483,0.0313041941214087,-0.0572107338682209,-0.205200552807362,-0.956791505366498,-0.290774853208647
275,91,205,482,483,0.0319091387578219,-0.0741346886884287,-0.200297699218713,0.6313514129388,-0.775496868710752
276,92,93,187,-1,0.031243875568142,-0.104163714398341,-0.170017280482343,0.522414668417677,0.852691570394623
277,92,205,468,482,0.0324828748234184,-0.0886752135100183,-0.194274524534384,0.991052343244583,0.133473791245404
278,92,206,187,468,0.0298872353816993,-0.104285956621864,-0.184705212944342,0.436761910637549,-0.899577141448269
279,93,94,94,-1,0.0314731358238107,-0.129452882648678,-0.151638753636073,0.649277368226722,0.760551707057831
280,93,206,187,330,0.0293768822831473,-0.117606651283571,-0.176544083496835,-0.999965368716179,0.0083223415163994
281,93,207,94,330,0.0307115518121481,-0.132117070146649,-0.166512875549152,0.303255566035841,-0.952909262033003
282,94,95,97,-1,0.0314731358238108,-0.151638753636073,-0.129452882648678,0.760551707057831,0.649277368226722
283,94,207,94,401,0.0302216741898577,-0.14408554373528,-0.156295478150389,-0.984334740665739,0.176309722699889
284,94,208,97,401,0.0306812553234803,-0.156503499329154,-0.144225606014569,0.182798894484168,-0.983150326336398
285,95,96,74,-1,0.0312438755681419,-0.170017280482343,-0.104163714398341,0.852691570394623,0.522414668417677
286,95,208,77,97,0.0311062120036167,-0.166720896727918,-0.132257132425938,0.949824643654643,-0.312782906032812
287,95,209,74,77,0.0293768822831472,-0.176544083496835,-0.117606651283571,0.0083223415164004,-0.999965368716179
288,96,97,356,-1,0.0314773248777724,-0.184201584614179,-0.0763024949150444,0.923872970657516,0.382699273697322
289,96,209,71,74,0.0298872353816993,-0.184705212944342,-0.104285956621864,0.899577141448269,-0.436761910637548
290,96,210,71,356,0.0307214909730782,-0.193389284370292,-0.0887025056256475,0.139349624200364,0.990243243973529
291,97,98,220,-1,0.0312437472945285,-0.193873633664251,-0.0465722152529674,0.972338861743866,0.233574694568232
292,97,210,356,357,0.0308657799144328,-0.199412459054621,-0.0741619808040578,-0.803479500273686,0.595332421962678
293,97,211,220,357,0.030674601159712,-0.204849180834535,-0.0571403812093762,-0.30133000654291,-0.95351991439972
294,98,173,5,70,0.0320907119799648,-0.211639340023608,-0.0237556325457094,-0.475329302231261,-0.879807964524272
295,98,211,70,220,0.0304728579144999,-0.208498055200278,-0.0419506263688888,0.693611737111156,-0.72034905298865
296,99,100,472,-1,0.0303030303030303,-0.454545454545455,-0.5,0.0,-1.0
297,99,274,472,473,0.0284617061505319,-0.462251563196028,-0.487872217791964,-0.852217512463417,0.523187644589077
298,99,336,281,473,0.0227923381540046,-0.474526050741142,-0.489677565892657,0.905781060073435,0.423745998461631
299,100,101,89,-1,0.0303030303030302,-0.424242424242424,-0.5,0.0,-1.0
300,100,274,85,472,0.0287379339424383,-0.447100048044513,-0.487872217791964,-0.844026034183758,-0.536302203631532
301,100,275,85,89,0.0302089004857324,-0.433023997794961,-0.48630444374387,0.906723252810784,-0.421726146702134
302,101,102,100,-1,0.0303030303030303,-0.393939393939394,-0.5,0.0,-1.0
303,101,275,86,89,0.0325382418224124,-0.417872482643446,-0.48630444374387,-0.841812924673561,-0.539769395068437
304,101,276,86,100,0.0298131633927851,-0.40211394847156,-0.486826989775026,0.883704292055252,-0.468045643290401
305,102,103,319,-1,0.0303030303030302,-0.363636363636364,-0.5,0.0,-1.0
306,102,276,90,100,0.0310065502877465,-0.386962433320045,-0.486826989775026,-0.849692087815408,-0.527279201091693
307,102,277,90,319,0.0302121668034062,-0.371212121212121,-0.486930889361071,0.865155466932967,-0.501503756751631
308,103,104,87,-1,0.0303030303030303,-0.333333333333334,-0.5,0.0,-1.0
309,103,277,81,319,0.0302121668034062,-0.356060606060606,-0.486930889361071,-0.865155466932968,-0.50150375675163
310,103,278,81,87,0.0302121668034062,-0.340909090909091,-0.486930889361071,0.865155466932966,-0.501503756751633
311,104,105,93,-1,0.0303030303030302,-0.303030303030303,-0.5,0.0,-1.0
